id,bilgisayar_kursu,muhasebe_kursu,kursun_suresi_saat
67460016,1,0.0,480.0
64264017,0,0.0,592.0
68304062,0,1.0,320.0
68096030,0,1.0,300.0
65476031,0,0.0,600.0
64354024,1,0.0,160.0
64260038,0,0.0,352.0
67700019,1,0.0,288.0
64373028,0,0.0,368.0
68301031,0,1.0,320.0
68386036,0,0.0,180.0
65240045,1,0.0,160.0
65480020,0,0.0,300.0
67034079,1,1.0,300.0
64338026,1,0.0,208.0
68357012,0,1.0,320.0
68405034,0,0.0,400.0
65179021,0,0.0,265.0
65987039,0,1.0,320.0
68444020,1,0.0,220.0
64364006,0,0.0,550.0
65984009,0,0.0,560.0
64358030,0,0.0,512.0
67460042,1,0.0,480.0
67799011,0,0.0,288.0
68301003,0,1.0,320.0
64352028,1,0.0,160.0
64282032,1,1.0,280.0
65434020,0,0.0,600.0
67700025,1,0.0,288.0
64353026,1,0.0,160.0
66264022,0,0.0,72.0
64295047,0,1.0,300.0
64264037,0,0.0,592.0
64346035,1,1.0,280.0
64354018,1,0.0,160.0
67032037,0,1.0,300.0
64431017,0,0.0,160.0
66922016,0,0.0,120.0
68232029,1,1.0,440.0
66837029,0,0.0,480.0
64298025,0,0.0,600.0
65476035,0,0.0,600.0
64352040,1,0.0,160.0
65240100,1,0.0,160.0
64281033,0,0.0,400.0
64361017,0,0.0,260.0
67826030,0,0.0,350.0
64262048,0,0.0,352.0
68097064,0,1.0,300.0
65293020,0,0.0,180.0
64283030,1,1.0,280.0
65436020,0,0.0,360.0
65042025,1,1.0,320.0
64358017,0,0.0,512.0
64356015,1,0.0,152.0
65749021,1,0.0,760.0
60929024,0,0.0,350.0
64357055,0,0.0,180.0
66086001,0,0.0,680.0
64353023,1,0.0,160.0
68096006,0,1.0,300.0
67289059,1,1.0,300.0
68357041,0,1.0,320.0
64336027,1,0.0,210.0
67034053,1,1.0,300.0
67577007,1,0.0,480.0
64284002,0,0.0,130.0
67460022,1,0.0,480.0
68301010,0,1.0,320.0
64174032,0,1.0,320.0
66382033,0,0.0,600.0
65240119,1,0.0,160.0
64354033,1,0.0,160.0
68232042,1,1.0,440.0
64273002,0,0.0,198.0
65497029,0,0.0,300.0
64347001,0,0.0,420.0
68233047,1,1.0,440.0
65987007,0,1.0,320.0
64372015,0,0.0,552.0
64067038,0,0.0,160.0
67032060,0,1.0,300.0
64337002,1,0.0,210.0
65687040,0,0.0,600.0
64344027,1,0.0,160.0
66451016,0,0.0,600.0
64372012,0,0.0,552.0
67034073,1,1.0,300.0
64346025,1,1.0,280.0
67845050,1,0.0,350.0
66086025,0,0.0,680.0
67803032,0,0.0,528.0
64284027,0,0.0,130.0
64358016,0,0.0,512.0
66451022,0,0.0,600.0
68232032,1,1.0,440.0
64364023,0,0.0,550.0
65987017,0,1.0,320.0
67703005,0,1.0,300.0
65753005,1,1.0,400.0
67799034,0,0.0,288.0
67799040,0,0.0,288.0
65493030,0,0.0,770.0
65043050,1,0.0,180.0
65293001,0,0.0,180.0
68444003,1,0.0,220.0
64392018,0,0.0,550.0
65986007,1,1.0,320.0
67786027,0,0.0,350.0
64248008,1,1.0,160.0
67288016,1,0.0,120.0
64344036,1,0.0,160.0
65232001,0,0.0,265.0
65481020,0,0.0,300.0
68441001,0,0.0,448.0
65497002,0,0.0,300.0
65984032,0,0.0,560.0
65240073,1,0.0,160.0
67407037,0,0.0,528.0
65358144,0,0.0,364.0
64209025,0,0.0,600.0
67407012,0,0.0,528.0
68233029,1,1.0,440.0
64329021,1,0.0,160.0
68119009,1,0.0,160.0
67579028,1,0.0,480.0
64346033,1,1.0,280.0
65473004,0,0.0,160.0
68357015,0,1.0,320.0
68405003,0,0.0,400.0
65240055,1,0.0,160.0
68357018,0,1.0,320.0
65753023,1,1.0,400.0
64346016,1,1.0,280.0
60983018,1,0.0,350.0
64353035,1,0.0,160.0
66922041,0,0.0,120.0
68301042,0,1.0,320.0
68449039,1,1.0,220.0
67579044,1,0.0,480.0
65984094,0,0.0,560.0
65474006,0,1.0,320.0
67799007,0,0.0,288.0
64300004,0,0.0,600.0
64353030,1,0.0,160.0
64209034,0,0.0,600.0
66303015,0,0.0,240.0
64244027,1,0.0,480.0
68402029,0,0.0,250.0
63066008,0,0.0,360.0
65984116,0,0.0,560.0
64357011,0,0.0,180.0
68097022,0,1.0,300.0
64431033,0,0.0,160.0
64364004,0,0.0,550.0
64336024,1,,
65476037,0,0.0,600.0
68405016,0,0.0,400.0
68449045,1,1.0,220.0
68386028,0,0.0,180.0
64361014,0,0.0,260.0
65211013,1,1.0,150.0
64346030,1,1.0,280.0
68097002,0,1.0,300.0
60409024,0,0.0,360.0
68449013,1,1.0,220.0
64262035,0,0.0,352.0
65493024,0,0.0,770.0
64343028,1,0.0,160.0
64354001,1,0.0,160.0
65473002,0,0.0,160.0
64298050,0,0.0,600.0
66451048,0,0.0,600.0
65493045,0,0.0,770.0
64330026,1,0.0,160.0
68441046,0,0.0,448.0
65459025,0,1.0,320.0
66382038,0,0.0,600.0
68444028,1,0.0,220.0
67843018,1,0.0,350.0
64357050,0,0.0,180.0
68441012,0,0.0,448.0
67803018,0,0.0,528.0
64336017,1,0.0,210.0
67799014,0,0.0,288.0
68097021,0,1.0,300.0
64174024,0,1.0,320.0
65461003,0,0.0,75.0
64282022,1,1.0,280.0
65358072,0,0.0,364.0
64174004,0,1.0,320.0
64357092,0,0.0,180.0
65493036,0,0.0,770.0
65474027,0,1.0,320.0
68158045,1,1.0,300.0
64329023,1,0.0,160.0
65459010,0,1.0,320.0
65496012,0,0.0,300.0
65293004,0,0.0,180.0
67842042,1,0.0,350.0
64356024,1,0.0,152.0
64284004,0,0.0,130.0
67407029,0,0.0,528.0
65749019,1,0.0,760.0
65497006,0,0.0,300.0
68441033,0,0.0,448.0
64336009,1,0.0,210.0
65358186,0,0.0,364.0
64336044,1,0.0,210.0
64392027,0,0.0,550.0
65476044,0,0.0,600.0
65240009,1,0.0,160.0
68158036,1,1.0,300.0
64373036,0,0.0,368.0
68449016,1,1.0,220.0
68232038,1,1.0,440.0
65687022,0,0.0,600.0
68097029,0,1.0,300.0
65294023,1,0.0,200.0
66086004,0,0.0,680.0
66922003,0,0.0,120.0
68405026,0,0.0,400.0
65436002,0,0.0,360.0
64329006,1,0.0,160.0
68096038,0,1.0,300.0
67288021,1,0.0,120.0
64174015,0,1.0,320.0
66451037,0,0.0,600.0
67034043,1,1.0,300.0
64338038,1,0.0,208.0
66264028,0,0.0,72.0
64345014,0,0.0,208.0
67032056,0,1.0,300.0
67826020,0,0.0,350.0
66922065,0,0.0,120.0
64372013,0,0.0,552.0
64346034,1,1.0,280.0
65753046,1,1.0,400.0
59026020,0,0.0,592.0
65753016,1,1.0,400.0
65984065,0,0.0,560.0
65240003,1,0.0,160.0
64296033,0,0.0,288.0
64284023,0,0.0,130.0
67786026,0,0.0,350.0
65749034,1,0.0,760.0
65882017,0,0.0,184.0
65043019,1,0.0,180.0
68096013,0,1.0,300.0
66451007,0,0.0,600.0
64336029,1,0.0,210.0
65358150,0,0.0,364.0
68386024,0,0.0,180.0
64431055,0,0.0,160.0
65358002,0,0.0,364.0
65496016,0,0.0,300.0
68441040,0,0.0,448.0
64392016,0,0.0,550.0
66891037,0,0.0,560.0
65459016,0,1.0,320.0
66891049,0,0.0,560.0
65240029,1,0.0,160.0
65179024,0,0.0,265.0
65043044,1,0.0,180.0
60409011,0,0.0,360.0
68119011,1,0.0,160.0
68402022,0,0.0,250.0
67786007,0,0.0,350.0
65211016,1,1.0,150.0
64067028,0,0.0,160.0
67034059,1,1.0,300.0
64209026,0,0.0,600.0
65240052,1,0.0,160.0
64282002,1,1.0,280.0
68096002,0,1.0,300.0
67842007,1,0.0,350.0
66451011,0,0.0,600.0
68304056,0,1.0,320.0
68233004,1,1.0,440.0
66382015,0,0.0,600.0
64068038,0,0.0,160.0
65984098,0,0.0,560.0
64296003,0,0.0,288.0
68097071,0,1.0,300.0
67805006,0,0.0,250.0
65358010,0,0.0,364.0
65988036,0,1.0,320.0
64329022,1,0.0,160.0
65358062,0,0.0,364.0
68301027,0,1.0,320.0
65358102,0,0.0,364.0
68302006,1,1.0,320.0
68304042,0,1.0,320.0
67460035,1,0.0,480.0
68301009,0,1.0,320.0
65686031,0,0.0,600.0
65293022,0,0.0,180.0
65984048,0,0.0,560.0
64186050,0,0.0,350.0
67845012,1,0.0,350.0
65984030,0,0.0,560.0
65232003,0,0.0,265.0
65473013,0,0.0,160.0
64186006,0,0.0,350.0
64298020,0,0.0,600.0
68304099,0,1.0,320.0
64186002,0,0.0,350.0
64358025,0,0.0,512.0
65436006,0,0.0,360.0
64353031,1,0.0,160.0
66451009,0,0.0,600.0
65042014,1,1.0,320.0
60409007,0,0.0,360.0
62617001,0,0.0,180.0
67826038,0,0.0,350.0
65240109,1,0.0,160.0
65984025,0,0.0,560.0
65042002,1,1.0,320.0
65358183,0,0.0,364.0
67786022,0,0.0,350.0
68233034,1,1.0,440.0
64392010,0,0.0,550.0
65358185,0,0.0,364.0
64247025,0,0.0,400.0
61177003,0,1.0,150.0
65043005,1,0.0,180.0
64067030,0,0.0,160.0
65984086,0,0.0,560.0
65042033,1,1.0,320.0
64431006,0,0.0,160.0
65461010,0,0.0,75.0
64295021,0,1.0,300.0
66922078,0,0.0,120.0
65984051,0,0.0,560.0
64209014,0,0.0,600.0
66382008,0,0.0,600.0
65179017,0,0.0,265.0
64068005,0,0.0,160.0
65686018,0,0.0,600.0
64067044,0,0.0,160.0
64336032,1,0.0,210.0
59026003,0,0.0,592.0
65042008,1,1.0,320.0
64186009,0,0.0,350.0
64361020,0,0.0,260.0
67803046,0,0.0,528.0
64352007,1,0.0,160.0
63066045,0,0.0,360.0
68304041,0,1.0,320.0
65476049,0,0.0,600.0
65358019,0,0.0,364.0
68096027,0,1.0,300.0
65883024,0,1.0,240.0
64297029,0,0.0,288.0
64067043,0,0.0,160.0
65480005,0,0.0,300.0
67786041,0,0.0,350.0
67799012,0,0.0,288.0
68449034,1,1.0,220.0
65687038,0,0.0,600.0
65480025,0,0.0,300.0
65459013,0,1.0,320.0
65436007,0,0.0,360.0
64262006,0,0.0,352.0
64236011,0,0.0,650.0
64364001,0,0.0,550.0
64209024,0,0.0,600.0
68097048,0,1.0,300.0
65882020,0,0.0,184.0
66382018,0,0.0,600.0
68449014,1,1.0,220.0
64343037,1,0.0,160.0
65687034,0,0.0,600.0
67579023,1,0.0,480.0
68449015,1,1.0,220.0
65988014,0,1.0,320.0
65434022,0,0.0,600.0
64373030,0,0.0,368.0
68096003,0,1.0,300.0
64338035,1,0.0,208.0
65986026,1,1.0,320.0
65358127,0,0.0,364.0
65883033,0,1.0,240.0
68405044,0,0.0,400.0
64357075,0,0.0,180.0
64364008,0,0.0,550.0
64282040,1,1.0,280.0
64347004,0,0.0,420.0
66451033,0,0.0,600.0
64347014,0,0.0,420.0
65232021,0,0.0,265.0
66451014,0,0.0,600.0
64297021,0,0.0,288.0
65240036,1,0.0,160.0
65358078,0,0.0,364.0
64281018,0,0.0,400.0
68097031,0,1.0,300.0
65476043,0,0.0,600.0
68405033,0,0.0,400.0
65043032,1,0.0,180.0
64344030,1,0.0,160.0
64344012,1,0.0,160.0
64357038,0,0.0,180.0
65988023,0,1.0,320.0
68302004,1,1.0,320.0
65984093,0,0.0,560.0
65988026,0,1.0,320.0
68357022,0,1.0,320.0
68405012,0,0.0,400.0
65476004,0,0.0,600.0
65984083,0,0.0,560.0
68386023,0,0.0,180.0
64209003,0,0.0,600.0
65493032,0,0.0,770.0
66086050,0,0.0,680.0
68158055,1,1.0,300.0
67034054,1,1.0,300.0
64356032,1,0.0,152.0
64431019,0,0.0,160.0
64264032,0,0.0,592.0
67032043,0,1.0,300.0
68233048,1,1.0,440.0
64431007,0,0.0,160.0
66303006,0,0.0,240.0
60409048,0,0.0,360.0
67799032,0,0.0,288.0
65240110,1,0.0,160.0
68402031,0,0.0,250.0
68232014,1,1.0,440.0
68304044,0,1.0,320.0
65493029,0,0.0,770.0
67786042,0,0.0,350.0
65753028,1,1.0,400.0
65883026,0,1.0,240.0
67577041,1,0.0,480.0
59026038,0,0.0,592.0
65436030,0,0.0,360.0
59026016,0,0.0,592.0
65986006,1,1.0,320.0
64354011,1,0.0,160.0
64282026,1,1.0,280.0
68444006,1,0.0,220.0
66086033,0,0.0,680.0
65984109,0,0.0,560.0
67845009,1,0.0,350.0
67288033,1,0.0,120.0
68357042,0,1.0,320.0
64264039,0,0.0,592.0
67460043,1,0.0,480.0
67460034,1,0.0,480.0
65986027,1,1.0,320.0
67799044,0,0.0,288.0
65240091,1,0.0,160.0
63066006,0,0.0,360.0
64296016,0,0.0,288.0
68304090,0,1.0,320.0
66542034,0,0.0,160.0
65240075,1,0.0,160.0
64352026,1,0.0,160.0
68302001,1,1.0,320.0
66542016,0,0.0,160.0
60409008,0,0.0,360.0
64298015,0,0.0,600.0
68119001,1,0.0,160.0
64336042,1,0.0,210.0
67034011,1,1.0,300.0
64298038,0,0.0,600.0
64353013,1,0.0,160.0
66837007,0,0.0,480.0
65240001,1,0.0,160.0
65988008,0,1.0,320.0
65986031,1,1.0,320.0
64283034,1,1.0,280.0
66382050,0,0.0,600.0
64264020,0,0.0,592.0
65497030,0,0.0,300.0
64431053,0,0.0,160.0
64330004,1,0.0,160.0
68096040,0,1.0,300.0
65358009,0,0.0,364.0
67407013,0,0.0,528.0
67577021,1,0.0,480.0
64344028,1,0.0,160.0
65497013,0,0.0,300.0
68232044,1,1.0,440.0
64186032,0,0.0,350.0
65749039,1,0.0,760.0
66264026,0,0.0,72.0
64236001,0,0.0,650.0
67805002,0,0.0,250.0
60929023,0,0.0,350.0
67799028,0,0.0,288.0
64247026,0,0.0,400.0
59026024,0,0.0,592.0
67407020,0,0.0,528.0
65883019,0,,
65043011,1,0.0,180.0
64336005,1,0.0,210.0
68302067,1,1.0,320.0
61177036,0,1.0,150.0
67703023,0,1.0,300.0
65434023,0,0.0,600.0
67034005,1,1.0,300.0
68158061,1,1.0,300.0
65984016,0,0.0,560.0
65358187,0,0.0,364.0
65686033,0,0.0,600.0
67683028,0,0.0,250.0
67460005,1,0.0,480.0
64352006,1,0.0,160.0
68233035,1,1.0,440.0
64174026,0,1.0,320.0
68304046,0,1.0,320.0
64209002,0,0.0,600.0
64344018,1,0.0,160.0
67573002,1,0.0,480.0
68357011,0,1.0,320.0
67805020,0,0.0,250.0
68441023,0,0.0,448.0
64068035,0,0.0,160.0
66451006,0,0.0,600.0
65211024,1,1.0,150.0
64260041,0,0.0,352.0
65179002,0,0.0,265.0
67034031,1,1.0,300.0
65493049,0,0.0,770.0
64357019,0,0.0,180.0
65493025,0,0.0,770.0
64361013,0,0.0,260.0
67826019,0,0.0,350.0
67032079,0,1.0,300.0
67032036,0,1.0,300.0
66303020,0,0.0,240.0
64273019,0,0.0,198.0
65882007,0,0.0,184.0
65480001,0,0.0,300.0
65042040,1,1.0,320.0
65984104,0,0.0,560.0
65436025,0,0.0,360.0
59026023,0,0.0,592.0
64336050,1,0.0,210.0
64329039,1,0.0,160.0
66922064,0,0.0,120.0
64236018,0,0.0,650.0
65986002,1,1.0,320.0
64281024,0,0.0,400.0
64067013,0,0.0,160.0
64263031,0,0.0,320.0
68302013,1,1.0,320.0
64284010,0,0.0,130.0
68444013,1,0.0,220.0
68097044,0,1.0,300.0
65481004,0,0.0,300.0
64296038,0,0.0,288.0
64209039,0,0.0,600.0
64392026,0,0.0,550.0
66922074,0,0.0,120.0
68097060,0,1.0,300.0
66922054,0,0.0,120.0
64357025,0,0.0,180.0
64337041,1,0.0,210.0
66303004,0,0.0,240.0
67032078,0,1.0,300.0
64174041,0,1.0,320.0
64067001,0,0.0,160.0
65988033,0,1.0,320.0
64343036,1,0.0,160.0
64347015,0,0.0,420.0
66542025,0,0.0,160.0
65240017,1,0.0,160.0
64298044,0,0.0,600.0
60984007,1,0.0,350.0
65240064,1,0.0,160.0
64264034,0,0.0,592.0
65211028,1,1.0,150.0
64431026,0,0.0,160.0
64068017,0,0.0,160.0
67826005,0,0.0,350.0
64372002,0,0.0,552.0
64297027,0,0.0,288.0
65434029,0,0.0,600.0
64297005,0,0.0,288.0
65358058,0,0.0,364.0
65358064,0,0.0,364.0
65883038,0,1.0,240.0
67577033,1,0.0,480.0
67577003,1,0.0,480.0
61177019,0,1.0,150.0
68119005,1,0.0,160.0
68441015,0,0.0,448.0
67799039,0,0.0,288.0
67034064,1,1.0,300.0
67577013,1,0.0,480.0
64295011,0,1.0,300.0
64431050,0,0.0,160.0
68357044,0,1.0,320.0
65436015,0,0.0,360.0
68301007,0,1.0,320.0
68405010,0,0.0,400.0
68302059,1,1.0,320.0
65984049,0,0.0,560.0
64209004,0,0.0,600.0
67683043,0,0.0,250.0
64068039,0,0.0,160.0
65883008,0,1.0,240.0
65988006,0,1.0,320.0
60409030,0,0.0,360.0
64295031,0,1.0,300.0
67826043,0,,
68444034,1,0.0,220.0
65883009,0,1.0,240.0
64346027,1,1.0,280.0
65358130,0,0.0,364.0
60409026,0,0.0,360.0
60929004,0,0.0,350.0
64281023,0,0.0,400.0
64209035,0,0.0,600.0
65293023,0,0.0,180.0
65984006,0,0.0,560.0
64337025,1,0.0,210.0
68302045,1,1.0,320.0
68405008,0,0.0,400.0
67799022,0,0.0,288.0
65179003,0,0.0,265.0
65474011,0,1.0,320.0
64263020,0,0.0,320.0
64338025,1,0.0,208.0
64373040,0,0.0,368.0
65042042,1,1.0,320.0
65474026,0,1.0,320.0
65481024,0,0.0,300.0
64347006,0,0.0,420.0
64236012,0,0.0,650.0
65240034,1,0.0,160.0
67845015,1,0.0,350.0
67034032,1,1.0,300.0
65984100,0,0.0,560.0
66382012,0,0.0,600.0
64262016,0,0.0,352.0
64264026,0,0.0,592.0
67579011,1,0.0,480.0
68304092,0,1.0,320.0
68233030,1,1.0,440.0
65476033,0,0.0,600.0
68302051,1,1.0,320.0
67683013,0,0.0,250.0
65043012,1,0.0,180.0
64357068,0,0.0,180.0
68096026,0,1.0,300.0
60983026,1,0.0,350.0
67288030,1,0.0,120.0
65240074,1,0.0,160.0
64357054,0,0.0,180.0
65987020,0,1.0,320.0
64244008,1,0.0,480.0
65883005,0,1.0,240.0
64343034,1,0.0,160.0
65358095,0,0.0,364.0
67799050,0,0.0,288.0
66542029,0,0.0,160.0
67805005,0,0.0,250.0
68386034,0,0.0,180.0
64338005,1,0.0,208.0
65042047,1,1.0,320.0
65883016,0,1.0,240.0
67577006,1,0.0,480.0
65434032,0,0.0,600.0
65686019,0,0.0,600.0
64297004,0,0.0,288.0
68158028,1,1.0,300.0
67845028,1,0.0,350.0
64353028,1,0.0,160.0
65883028,0,1.0,240.0
67573018,1,0.0,480.0
61177005,0,1.0,150.0
65434028,0,0.0,600.0
67703013,0,1.0,300.0
66809023,0,0.0,480.0
67573041,1,0.0,480.0
65293026,0,0.0,180.0
64336014,1,0.0,210.0
65476009,0,0.0,600.0
65686004,0,0.0,600.0
64357016,0,0.0,180.0
65211007,1,1.0,150.0
68301021,0,1.0,320.0
64346018,1,1.0,280.0
64283017,1,1.0,280.0
68444008,1,0.0,220.0
64343035,1,0.0,160.0
67288034,1,0.0,120.0
64343005,1,0.0,160.0
66382046,0,0.0,600.0
64337009,1,0.0,210.0
66922075,0,0.0,120.0
64260018,0,0.0,352.0
64282007,1,1.0,280.0
66837050,0,0.0,480.0
65240107,1,0.0,160.0
64262002,0,0.0,352.0
64262034,0,0.0,352.0
64067027,0,0.0,160.0
67573029,1,0.0,480.0
67573006,1,0.0,480.0
64263041,0,0.0,320.0
67826016,0,0.0,350.0
61177028,0,1.0,150.0
67803022,0,0.0,528.0
68232027,1,1.0,440.0
65988022,0,1.0,320.0
68119007,1,0.0,160.0
64336023,1,0.0,210.0
64357053,0,0.0,180.0
65493008,0,0.0,770.0
65984010,0,0.0,560.0
65481006,0,0.0,300.0
64337032,1,0.0,210.0
65358180,0,0.0,364.0
64431002,0,0.0,160.0
64352015,1,0.0,160.0
68304070,0,1.0,320.0
64347019,0,0.0,420.0
67786003,0,0.0,350.0
65480007,0,0.0,300.0
64260001,0,0.0,352.0
64263008,0,0.0,320.0
68386004,0,0.0,180.0
67289049,1,1.0,300.0
68233003,1,1.0,440.0
68097077,0,1.0,300.0
65434016,0,0.0,600.0
64209038,0,0.0,600.0
66303013,0,0.0,240.0
65436028,0,0.0,360.0
64262031,0,0.0,352.0
64283012,1,1.0,280.0
67805014,0,0.0,250.0
68449026,1,1.0,220.0
64347020,0,0.0,420.0
65988020,0,1.0,320.0
64297033,0,0.0,288.0
64297049,0,0.0,288.0
64282025,1,1.0,280.0
68441022,0,0.0,448.0
65358067,0,0.0,364.0
61177027,0,1.0,150.0
67577009,1,0.0,480.0
67700017,1,0.0,288.0
64357083,0,0.0,180.0
67407047,0,0.0,528.0
64262023,0,0.0,352.0
66891015,0,0.0,560.0
65459027,0,1.0,320.0
68119019,1,0.0,160.0
67034033,1,1.0,300.0
67289002,1,1.0,300.0
65358134,0,0.0,364.0
64283036,1,1.0,280.0
66086015,0,0.0,680.0
65179009,0,0.0,265.0
67289025,1,1.0,300.0
64353016,1,0.0,160.0
68158064,1,1.0,300.0
66086011,0,0.0,680.0
64264022,0,0.0,592.0
68119015,1,0.0,160.0
64338007,1,0.0,208.0
64330027,1,0.0,160.0
64354010,1,0.0,160.0
65687012,0,0.0,600.0
67700041,1,0.0,288.0
64372017,0,0.0,552.0
64357044,0,0.0,180.0
61177035,0,1.0,150.0
65984079,0,0.0,560.0
68357026,0,1.0,320.0
64298012,0,0.0,600.0
67700010,1,0.0,288.0
64262003,0,0.0,352.0
68386035,0,0.0,180.0
65232005,0,0.0,265.0
67407036,0,0.0,528.0
64346026,1,1.0,280.0
65358188,0,0.0,364.0
64067029,0,0.0,160.0
64344015,1,0.0,160.0
67826027,0,0.0,350.0
68233005,1,1.0,440.0
66264031,0,0.0,72.0
64174023,0,1.0,320.0
64352033,1,0.0,160.0
64336006,1,0.0,210.0
65988004,0,1.0,320.0
64357012,0,0.0,180.0
65294035,1,0.0,200.0
68233041,1,1.0,440.0
68304068,0,1.0,320.0
65294020,1,0.0,200.0
66922020,0,0.0,120.0
65493039,0,0.0,770.0
66809047,0,0.0,480.0
67786016,0,0.0,350.0
65294010,1,0.0,200.0
64067009,0,0.0,160.0
68301032,0,1.0,320.0
64248033,1,1.0,160.0
64357058,0,0.0,180.0
64209044,0,0.0,600.0
65749028,1,0.0,760.0
59026039,0,0.0,592.0
68232030,1,1.0,440.0
67579014,1,0.0,480.0
64068043,0,0.0,160.0
68233018,1,1.0,440.0
64358001,0,0.0,512.0
64296046,0,0.0,288.0
64209023,0,,
68402012,0,0.0,250.0
65240072,1,0.0,160.0
64209032,0,0.0,600.0
65984061,0,0.0,560.0
64260046,0,0.0,352.0
68357030,0,1.0,320.0
66542002,0,0.0,160.0
68405048,0,0.0,400.0
65211023,1,1.0,150.0
63066033,0,0.0,360.0
65986016,1,1.0,320.0
61177015,0,1.0,150.0
68304080,0,1.0,320.0
64248025,1,1.0,160.0
67573001,1,0.0,480.0
64247010,0,0.0,400.0
66382005,0,0.0,600.0
64343038,1,0.0,160.0
64247003,0,0.0,400.0
68444039,1,0.0,220.0
65476029,0,0.0,600.0
64346024,1,1.0,280.0
64260028,0,0.0,352.0
63066016,0,0.0,360.0
64356014,1,0.0,152.0
59026012,0,0.0,592.0
64264030,0,0.0,592.0
65984108,0,0.0,560.0
64372007,0,0.0,552.0
60984016,1,0.0,350.0
65496010,0,0.0,300.0
67826049,0,0.0,350.0
65496006,0,0.0,300.0
67700018,1,0.0,288.0
64282035,1,1.0,280.0
66451026,0,0.0,600.0
64283006,1,1.0,280.0
65358107,0,0.0,364.0
66837030,0,0.0,480.0
64297009,0,0.0,288.0
65358049,0,0.0,364.0
66891008,0,0.0,560.0
65984046,0,0.0,560.0
65476025,0,0.0,600.0
66451027,0,0.0,600.0
63066020,0,0.0,360.0
66451036,0,0.0,600.0
64329040,1,0.0,160.0
64248013,1,1.0,160.0
64357027,0,0.0,180.0
65293033,0,0.0,180.0
65987004,0,1.0,320.0
68301038,0,1.0,320.0
67845003,1,0.0,350.0
64282028,1,1.0,280.0
65984029,0,0.0,560.0
65984120,0,0.0,560.0
64356034,1,0.0,152.0
66382001,0,0.0,600.0
64354016,1,0.0,160.0
65294021,1,0.0,200.0
66382002,0,0.0,600.0
65984020,0,0.0,560.0
65882028,0,0.0,184.0
64282030,1,1.0,280.0
64357093,0,0.0,180.0
64356027,1,0.0,152.0
64357059,0,0.0,180.0
66542008,0,0.0,160.0
68449022,1,1.0,220.0
68302048,1,1.0,320.0
66086020,0,0.0,680.0
63066041,0,0.0,360.0
67700027,1,0.0,288.0
65294004,1,0.0,200.0
65240080,1,0.0,160.0
64068045,0,0.0,160.0
64263042,0,0.0,320.0
68158038,1,1.0,300.0
67407028,0,0.0,528.0
67407041,0,0.0,528.0
65211021,1,1.0,150.0
65211031,1,1.0,150.0
65493028,0,0.0,770.0
67573025,1,0.0,480.0
66086023,0,0.0,680.0
65294003,1,0.0,200.0
67289050,1,1.0,300.0
67703040,0,1.0,300.0
64364012,0,0.0,550.0
64284014,0,0.0,130.0
67032054,0,1.0,300.0
68304029,0,1.0,320.0
60983021,1,0.0,350.0
68304021,0,1.0,320.0
64344024,1,0.0,160.0
68304012,0,1.0,320.0
68302012,1,1.0,320.0
68302057,1,1.0,320.0
66264015,0,0.0,72.0
64353038,1,0.0,160.0
64357084,0,0.0,180.0
65211005,1,1.0,150.0
67805008,0,0.0,250.0
65474002,0,1.0,320.0
68302044,1,1.0,320.0
68444021,1,0.0,220.0
64186019,0,0.0,350.0
68444046,1,0.0,220.0
67826046,0,0.0,350.0
67842039,1,0.0,350.0
66382049,0,0.0,600.0
64373015,0,0.0,368.0
64357035,0,0.0,180.0
66451031,0,0.0,600.0
68158029,1,1.0,300.0
66451042,0,0.0,600.0
68357031,0,1.0,320.0
64298036,0,0.0,600.0
68402007,0,0.0,250.0
67786023,0,0.0,350.0
59026007,0,0.0,592.0
65043017,1,0.0,180.0
65753010,1,1.0,400.0
64262030,0,0.0,352.0
68402014,0,0.0,250.0
65293031,0,0.0,180.0
64248037,1,1.0,160.0
67288007,1,0.0,120.0
64174001,0,1.0,320.0
65358034,0,0.0,364.0
67803027,0,0.0,528.0
67032011,0,1.0,300.0
68097052,0,1.0,300.0
67845023,1,0.0,350.0
67842009,1,0.0,350.0
68449030,1,1.0,220.0
64357048,0,0.0,180.0
64357062,0,0.0,180.0
67843034,1,0.0,350.0
61177031,0,1.0,150.0
67573045,1,0.0,480.0
67579039,1,0.0,480.0
64343030,1,0.0,160.0
66891041,0,0.0,560.0
65986010,1,1.0,320.0
64297047,0,0.0,288.0
65749026,1,0.0,760.0
68233015,1,1.0,440.0
64356030,1,0.0,152.0
64260002,0,0.0,352.0
67842019,1,0.0,350.0
60409049,0,0.0,360.0
65984075,0,0.0,560.0
64248028,1,1.0,160.0
67034036,1,1.0,300.0
64300007,0,0.0,600.0
66086016,0,0.0,680.0
64262036,0,0.0,352.0
65043033,1,0.0,180.0
65481028,0,0.0,300.0
61177014,0,1.0,150.0
68444024,1,0.0,220.0
65984118,0,0.0,560.0
60929009,0,0.0,350.0
63066036,0,0.0,360.0
67683003,0,0.0,250.0
65436003,0,0.0,360.0
67803005,0,0.0,528.0
66837003,0,0.0,480.0
65434013,0,0.0,600.0
64354037,1,0.0,160.0
67289012,1,1.0,300.0
68232007,1,1.0,440.0
64372003,0,0.0,552.0
65987026,0,1.0,320.0
64262050,0,0.0,352.0
67799037,0,0.0,288.0
64262020,0,0.0,352.0
68233020,1,1.0,440.0
64260037,0,0.0,352.0
