id,kursu_veren_kurum,kursu_tamamlama_durumu,sertifika_alma_durumu
65293004,Universite,,
67842042,Universite,0.0,0.0
64356024,Kamu Ofisi,1.0,1.0
64284004,Meslek Lisesi,,
67407029,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65749019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65497006,Meslek Lisesi,,
68441033,Kamu Ofisi,1.0,1.0
64336009,Kamu Ofisi,,
65358186,Halk Egitim Merkezi (Hem),1.0,1.0
64336044,Kamu Ofisi,1.0,1.0
64392027,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
65476044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65240009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64373036,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
68449016,Meslek Lisesi,,
68232038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65687022,Universite,1.0,1.0
68097029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65294023,Universite,1.0,1.0
66086004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66922003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405026,Kamu Ofisi,1.0,1.0
65436002,Meslek Lisesi,,
64329006,Kamu Ofisi,,
68096038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67288021,Kamu Ofisi,1.0,1.0
64174015,Universite,,
66451037,Stk'Lar,0.0,0.0
67034043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64338038,Kamu Ofisi,1.0,1.0
66264028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64345014,Kamu Ofisi,1.0,1.0
67032056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67826020,Ortaokul (Universite),,
66922065,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64372013,"Meslek Lisesi, Devlet Dairesi",0.0,0.0
64346034,Kamu Ofisi,0.0,0.0
65753046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
59026020,Kamu Ofisi,,
65753016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984065,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64296033,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
64284023,Meslek Lisesi,1.0,1.0
67786026,Ortaokul (Universite),0.0,0.0
65749034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65882017,Meslek Lisesi,,
65043019,Kamu Ofisi,,
68096013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66451007,Stk'Lar,,
64336029,Kamu Ofisi,1.0,1.0
65358150,Halk Egitim Merkezi (Hem),0.0,0.0
68386024,Kamu Ofisi,,
64431055,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358002,Halk Egitim Merkezi (Hem),,
65496016,Meslek Lisesi,1.0,1.0
68441040,Kamu Ofisi,0.0,0.0
64392016,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
66891037,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65459016,Halk Egitim Merkezi (Hem),1.0,1.0
66891049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65240029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65179024,Meslek Lisesi,1.0,1.0
65043044,Kamu Ofisi,1.0,1.0
60409011,Universite,,
68119011,Ozel Isletme,,
68402022,Kamu Ofisi,,
67786007,Ortaokul (Universite),,
65211016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64067028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67034059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64209026,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65240052,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64282002,Kamu Ofisi,,
68096002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67842007,Universite,,
66451011,Stk'Lar,,
68304056,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
68233004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66382015,Stk'Lar,,
64068038,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65984098,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64296003,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68097071,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67805006,Ortaokul (Universite),,
65358010,Halk Egitim Merkezi (Hem),,
65988036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64329022,Kamu Ofisi,1.0,1.0
65358062,Halk Egitim Merkezi (Hem),,
68301027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358102,Halk Egitim Merkezi (Hem),1.0,1.0
68302006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67460035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68301009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65686031,Universite,1.0,1.0
65293022,Universite,1.0,1.0
65984048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64186050,Universite,0.0,0.0
67845012,Universite,,
65984030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65232003,Meslek Lisesi,,
65473013,Meslek Lisesi,,
64186006,Universite,,
64298020,Meslek Lisesi,,
68304099,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64186002,Universite,,
64358025,Meslek Lisesi,1.0,1.0
65436006,Meslek Lisesi,,
64353031,Kamu Ofisi,1.0,1.0
66451009,Stk'Lar,,
65042014,Kamu Ofisi,,
60409007,Universite,,
62617001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67826038,Ortaokul (Universite),1.0,1.0
65240109,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65042002,Kamu Ofisi,,
65358183,Halk Egitim Merkezi (Hem),1.0,1.0
67786022,Ortaokul (Universite),,
68233034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64392010,"Kamu Ofisi, Meslek Lisesi",,
65358185,Halk Egitim Merkezi (Hem),1.0,1.0
64247025,Meslek Lisesi,1.0,1.0
61177003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65043005,Kamu Ofisi,,
64067030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65984086,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65042033,Kamu Ofisi,1.0,1.0
64431006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65461010,Meslek Lisesi,,
64295021,Meslek Lisesi,,
66922078,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984051,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209014,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
66382008,Stk'Lar,,
65179017,Meslek Lisesi,0.0,0.0
64068005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65686018,Universite,,
64067044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64336032,Kamu Ofisi,1.0,1.0
59026003,Kamu Ofisi,,
65042008,Kamu Ofisi,,
64186009,Universite,,
64361020,Meslek Lisesi,1.0,1.0
67803046,Ortaokul (Universite),1.0,1.0
64352007,Kamu Ofisi,,
63066045,Universite,0.0,0.0
68304041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65476049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358019,Halk Egitim Merkezi (Hem),,
68096027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65883024,Meslek Lisesi,1.0,1.0
64297029,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
64067043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65480005,Meslek Lisesi,,
67786041,Ortaokul (Universite),1.0,1.0
67799012,Ortaokul (Universite),,
68449034,Meslek Lisesi,1.0,1.0
65687038,Universite,1.0,1.0
65480025,Meslek Lisesi,1.0,1.0
65459013,Halk Egitim Merkezi (Hem),,
65436007,Meslek Lisesi,,
64262006,Halk Egitim Merkezi (Hem),,
64236011,Universite,0.0,0.0
64364001,"Meslek Lisesi, Devlet Dairesi",,
64209024,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68097048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65882020,Meslek Lisesi,,
66382018,Stk'Lar,,
68449014,Meslek Lisesi,,
64343037,Kamu Ofisi,0.0,0.0
65687034,Universite,0.0,0.0
67579023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68449015,Meslek Lisesi,,
65988014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65434022,Stk'Lar,1.0,1.0
64373030,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
68096003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64338035,Kamu Ofisi,1.0,1.0
65986026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358127,Halk Egitim Merkezi (Hem),1.0,1.0
65883033,Meslek Lisesi,1.0,1.0
68405044,Kamu Ofisi,0.0,0.0
64357075,Kamu Ofisi,0.0,0.0
64364008,"Meslek Lisesi, Devlet Dairesi",,
64282040,Kamu Ofisi,1.0,1.0
64347004,Kamu Ofisi,,
66451033,Stk'Lar,1.0,1.0
64347014,Kamu Ofisi,1.0,1.0
65232021,Meslek Lisesi,1.0,0.0
66451014,Stk'Lar,,
64297021,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65240036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358078,Halk Egitim Merkezi (Hem),,
64281018,Meslek Lisesi,,
68097031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65476043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
68405033,Kamu Ofisi,1.0,1.0
65043032,Kamu Ofisi,1.0,1.0
64344030,Kamu Ofisi,0.0,0.0
64344012,Kamu Ofisi,,
64357038,Kamu Ofisi,,
65988023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68302004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984093,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65988026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
68357022,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405012,Kamu Ofisi,,
65476004,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984083,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68386023,Kamu Ofisi,,
64209003,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65493032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66086050,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68158055,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67034054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64356032,Kamu Ofisi,0.0,0.0
64431019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64264032,Kamu Ofisi,1.0,1.0
67032043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68233048,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64431007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66303006,Meslek Lisesi,,
60409048,Universite,1.0,1.0
67799032,Ortaokul (Universite),1.0,1.0
65240110,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68402031,Kamu Ofisi,0.0,0.0
68232014,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65493029,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67786042,Ortaokul (Universite),1.0,1.0
65753028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65883026,Meslek Lisesi,1.0,1.0
67577041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
59026038,Kamu Ofisi,0.0,0.0
65436030,Meslek Lisesi,1.0,1.0
59026016,Kamu Ofisi,,
65986006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64354011,Kamu Ofisi,,
64282026,Kamu Ofisi,0.0,0.0
68444006,Meslek Lisesi,,
66086033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984109,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67845009,Universite,,
67288033,Kamu Ofisi,0.0,0.0
68357042,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
64264039,Kamu Ofisi,1.0,1.0
67460043,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67460034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65986027,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67799044,Ortaokul (Universite),0.0,0.0
65240091,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
63066006,Universite,,
64296016,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68304090,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
66542034,Meslek Lisesi,1.0,1.0
65240075,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64352026,Kamu Ofisi,0.0,0.0
68302001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66542016,Meslek Lisesi,,
60409008,Universite,,
64298015,Meslek Lisesi,,
68119001,Ozel Isletme,,
64336042,Kamu Ofisi,1.0,1.0
67034011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64298038,Meslek Lisesi,1.0,0.0
64353013,Kamu Ofisi,,
66837007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65240001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65988008,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65986031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64283034,Kamu Ofisi,0.0,0.0
66382050,Stk'Lar,1.0,1.0
64264020,Kamu Ofisi,,
65497030,Meslek Lisesi,1.0,1.0
64431053,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64330004,Kamu Ofisi,,
68096040,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65358009,Halk Egitim Merkezi (Hem),,
67407013,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
67577021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64344028,Kamu Ofisi,0.0,0.0
65497013,Meslek Lisesi,,
68232044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64186032,Universite,0.0,0.0
65749039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66264026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64236001,Universite,,
67805002,Ortaokul (Universite),,
60929023,Universite,0.0,0.0
67799028,Ortaokul (Universite),1.0,1.0
64247026,Meslek Lisesi,1.0,1.0
59026024,Kamu Ofisi,0.0,0.0
67407020,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65883019,,,
65043011,Kamu Ofisi,,
64336005,Kamu Ofisi,,
68302067,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
61177036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67703023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65434023,Stk'Lar,1.0,1.0
67034005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68158061,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65984016,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65358187,Halk Egitim Merkezi (Hem),0.0,0.0
65686033,Universite,1.0,1.0
67683028,Ortaokul (Universite),1.0,1.0
67460005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64352006,Kamu Ofisi,,
68233035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64174026,Universite,1.0,1.0
68304046,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209002,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
64344018,Kamu Ofisi,,
67573002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68357011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67805020,Ortaokul (Universite),0.0,0.0
68441023,Kamu Ofisi,,
64068035,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66451006,Stk'Lar,,
65211024,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64260041,Halk Egitim Merkezi (Hem),1.0,1.0
65179002,Meslek Lisesi,,
67034031,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65493049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64357019,Kamu Ofisi,,
65493025,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64361013,Meslek Lisesi,0.0,0.0
67826019,Ortaokul (Universite),,
67032079,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67032036,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66303020,Meslek Lisesi,1.0,1.0
64273019,Meslek Lisesi,1.0,1.0
65882007,Meslek Lisesi,,
65480001,Meslek Lisesi,,
65042040,Kamu Ofisi,1.0,1.0
65984104,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65436025,Meslek Lisesi,1.0,1.0
59026023,Kamu Ofisi,0.0,0.0
64336050,Kamu Ofisi,1.0,1.0
64329039,Kamu Ofisi,1.0,1.0
66922064,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64236018,Universite,0.0,0.0
65986002,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64281024,Meslek Lisesi,0.0,0.0
64067013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64263031,Halk Egitim Merkezi (Hem),1.0,1.0
68302013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64284010,Meslek Lisesi,,
68444013,Meslek Lisesi,,
68097044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65481004,Meslek Lisesi,,
64296038,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
64209039,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
64392026,"Kamu Ofisi, Meslek Lisesi",0.0,0.0
66922074,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68097060,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
66922054,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64357025,Kamu Ofisi,,
64337041,Kamu Ofisi,1.0,1.0
66303004,Meslek Lisesi,,
67032078,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
64174041,Universite,0.0,0.0
64067001,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65988033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64343036,Kamu Ofisi,0.0,0.0
64347015,Kamu Ofisi,0.0,0.0
66542025,Meslek Lisesi,1.0,1.0
65240017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64298044,Meslek Lisesi,0.0,0.0
60984007,Universite,,
65240064,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64264034,Kamu Ofisi,1.0,1.0
65211028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64431026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64068017,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67826005,Ortaokul (Universite),,
64372002,"Meslek Lisesi, Devlet Dairesi",,
64297027,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65434029,Stk'Lar,1.0,1.0
64297005,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
65358058,Halk Egitim Merkezi (Hem),,
65358064,Halk Egitim Merkezi (Hem),,
65883038,Meslek Lisesi,0.0,0.0
67577033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
67577003,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
61177019,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68119005,Ozel Isletme,,
68441015,Kamu Ofisi,,
67799039,Ortaokul (Universite),0.0,0.0
67034064,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67577013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64295011,Meslek Lisesi,,
64431050,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68357044,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65436015,Meslek Lisesi,,
68301007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68405010,Kamu Ofisi,,
68302059,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65984049,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64209004,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
67683043,Ortaokul (Universite),1.0,0.0
64068039,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,0.0
65883008,Meslek Lisesi,,
65988006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
60409030,Universite,1.0,1.0
64295031,Meslek Lisesi,1.0,1.0
67826043,,,
68444034,Meslek Lisesi,1.0,1.0
65883009,Meslek Lisesi,,
64346027,Kamu Ofisi,0.0,0.0
65358130,Halk Egitim Merkezi (Hem),1.0,1.0
60409026,Universite,,
60929004,Universite,,
64281023,Meslek Lisesi,1.0,1.0
64209035,Mesleki Egitim Ve Ogretim Merkezi (Mem),1.0,1.0
65293023,Universite,1.0,1.0
65984006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64337025,Kamu Ofisi,,
68302045,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68405008,Kamu Ofisi,,
67799022,Ortaokul (Universite),,
65179003,Meslek Lisesi,,
65474011,Halk Egitim Merkezi (Hem),,
64263020,Halk Egitim Merkezi (Hem),,
64338025,Kamu Ofisi,1.0,1.0
64373040,"Kamu Ofisi, Meslek Lisesi",1.0,1.0
65042042,Kamu Ofisi,1.0,1.0
65474026,Halk Egitim Merkezi (Hem),1.0,1.0
65481024,Meslek Lisesi,1.0,1.0
64347006,Kamu Ofisi,,
64236012,Universite,0.0,0.0
65240034,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845015,Universite,,
67034032,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65984100,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
66382012,Stk'Lar,,
64262016,Halk Egitim Merkezi (Hem),,
64264026,Kamu Ofisi,1.0,1.0
67579011,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68304092,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68233030,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
65476033,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
68302051,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
67683013,Ortaokul (Universite),,
65043012,Kamu Ofisi,,
64357068,Kamu Ofisi,1.0,1.0
68096026,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
60983026,Universite,0.0,0.0
67288030,Kamu Ofisi,0.0,0.0
65240074,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,1.0,1.0
64357054,Kamu Ofisi,0.0,0.0
65987020,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64244008,Meslek Lisesi,1.0,1.0
65883005,Meslek Lisesi,,
64343034,Kamu Ofisi,1.0,1.0
65358095,Halk Egitim Merkezi (Hem),,
67799050,Ortaokul (Universite),1.0,1.0
66542029,Meslek Lisesi,1.0,1.0
67805005,Ortaokul (Universite),,
68386034,Kamu Ofisi,1.0,1.0
64338005,Kamu Ofisi,,
65042047,Kamu Ofisi,1.0,1.0
65883016,Meslek Lisesi,,
67577006,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65434032,Stk'Lar,1.0,1.0
65686019,Universite,,
64297004,Mesleki Egitim Ve Ogretim Merkezi (Mem),,
68158028,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67845028,Universite,1.0,1.0
64353028,Kamu Ofisi,1.0,1.0
65883028,Meslek Lisesi,1.0,1.0
67573018,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
61177005,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65434028,Stk'Lar,0.0,0.0
67703013,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
66809023,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
67573041,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,0.0,0.0
65293026,Universite,1.0,1.0
64336014,Kamu Ofisi,,
65476009,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
65686004,Universite,,
64357016,Kamu Ofisi,,
65211007,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
68301021,5580 Sayili Kanun Kapsaminda Ozel Ogretim Kurumu,,
64346018,Kamu Ofisi,,
64283017,Kamu Ofisi,,
68444008,Meslek Lisesi,,
64343035,Kamu Ofisi,1.0,1.0
67288034,Kamu Ofisi,0.0,0.0
64343005,Kamu Ofisi,,
66382046,Stk'Lar,1.0,1.0
64337009,Kamu Ofisi,,
