id,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_hafta_20+_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort
66922046,1.0,1.0,1.0,1.0,40.0,1300.0
67288039,1.0,1.0,1.0,1.0,45.0,1000.0
68402003,1.0,0.0,,,,
65988011,1.0,0.0,,1.0,45.0,300.0
68097050,1.0,0.0,,1.0,55.0,600.0
64186024,1.0,1.0,1.0,1.0,72.0,1000.0
61177007,1.0,0.0,,1.0,50.0,700.0
65986024,1.0,1.0,1.0,1.0,45.0,800.0
65240104,1.0,0.0,,,,
65984037,1.0,0.0,,,,
67034038,0.0,,,,,
60409029,1.0,1.0,1.0,1.0,72.0,1200.0
67289011,1.0,0.0,,1.0,8.0,90.0
64361028,1.0,0.0,,,,
64236008,1.0,0.0,,,,
64373039,1.0,0.0,,,,
65749003,1.0,0.0,,1.0,45.0,1100.0
66891029,1.0,0.0,,,,
66809036,0.0,,,,,
67700047,1.0,1.0,1.0,1.0,50.0,660.0
68119024,1.0,1.0,1.0,1.0,66.0,650.0
67700006,1.0,0.0,,1.0,45.0,1300.0
68158063,1.0,1.0,1.0,1.0,45.0,99999.0
64344035,1.0,1.0,1.0,1.0,55.0,900.0
67786024,1.0,1.0,1.0,0.0,45.0,660.0
64372024,1.0,0.0,,0.0,60.0,600.0
64298007,1.0,1.0,1.0,1.0,84.0,900.0
64372006,0.0,,,,,
68119006,1.0,0.0,,1.0,72.0,500.0
60984006,1.0,0.0,,,,
64345024,1.0,1.0,1.0,1.0,50.0,1000.0
67460018,1.0,1.0,1.0,1.0,70.0,800.0
67577029,1.0,1.0,1.0,1.0,40.0,700.0
68444047,1.0,1.0,1.0,1.0,48.0,690.0
64346015,1.0,0.0,,1.0,48.0,900.0
68233007,1.0,0.0,,0.0,50.0,99999.0
68097069,1.0,1.0,1.0,1.0,49.0,850.0
68304067,1.0,0.0,,,,
65883023,1.0,1.0,1.0,1.0,60.0,99999.0
68119004,1.0,1.0,1.0,1.0,63.0,1000.0
64338030,1.0,1.0,1.0,1.0,54.0,1500.0
63066039,1.0,0.0,,,,
67034008,1.0,0.0,,1.0,60.0,600.0
60984017,1.0,0.0,,0.0,48.0,750.0
65294002,1.0,1.0,1.0,1.0,48.0,1000.0
64373034,1.0,1.0,0.0,1.0,48.0,1000.0
68097017,1.0,1.0,1.0,1.0,54.0,750.0
65493031,1.0,1.0,1.0,,,
68097057,1.0,1.0,0.0,1.0,16.0,99999.0
65358139,1.0,0.0,,,,
60929013,1.0,0.0,,1.0,45.0,700.0
64356031,1.0,0.0,,1.0,50.0,800.0
64338004,1.0,0.0,,0.0,45.0,1500.0
60983023,1.0,1.0,1.0,0.0,999.0,1000.0
65984034,1.0,0.0,,0.0,40.0,600.0
67032052,1.0,0.0,,1.0,10.0,900.0
68158047,1.0,1.0,0.0,0.0,42.0,500.0
68444019,1.0,0.0,,,,
64336020,1.0,0.0,,,,
65240095,1.0,1.0,1.0,1.0,80.0,700.0
68096018,1.0,0.0,,1.0,34.0,700.0
64297012,1.0,1.0,1.0,1.0,45.0,750.0
67683008,0.0,,,,,
66891040,1.0,0.0,,1.0,60.0,800.0
65293019,1.0,0.0,,1.0,60.0,700.0
68119028,1.0,0.0,,,,
65987015,1.0,0.0,,1.0,48.0,400.0
65686016,1.0,1.0,1.0,1.0,45.0,1200.0
65986025,1.0,0.0,,0.0,48.0,300.0
66809027,1.0,0.0,,1.0,30.0,650.0
65753001,1.0,1.0,1.0,1.0,48.0,800.0
65358121,1.0,0.0,,99.0,30.0,99999.0
64283040,1.0,1.0,1.0,1.0,48.0,700.0
67843008,1.0,0.0,,,,
64284018,1.0,0.0,,1.0,10.0,650.0
66382014,1.0,0.0,,,,
67703029,1.0,1.0,1.0,1.0,55.0,650.0
64373018,1.0,0.0,,1.0,70.0,650.0
64284009,1.0,0.0,,0.0,75.0,300.0
65481005,1.0,1.0,1.0,,,
64361015,1.0,0.0,,0.0,77.0,500.0
65987023,1.0,0.0,,0.0,77.0,800.0
68158014,1.0,1.0,1.0,1.0,40.0,1500.0
67407046,1.0,1.0,0.0,1.0,60.0,1300.0
67843037,1.0,1.0,1.0,1.0,60.0,700.0
65687026,1.0,1.0,0.0,0.0,40.0,10400.0
65686023,1.0,1.0,1.0,1.0,55.0,1250.0
67700022,1.0,0.0,,1.0,45.0,1300.0
65436011,1.0,1.0,1.0,0.0,999.0,650.0
67289027,1.0,0.0,,0.0,98.0,560.0
67842044,1.0,1.0,1.0,1.0,50.0,900.0
67843044,1.0,0.0,,,,
67460003,1.0,0.0,,0.0,45.0,800.0
64244013,1.0,0.0,,0.0,72.0,700.0
60983005,1.0,1.0,1.0,1.0,72.0,680.0
66451030,1.0,0.0,,0.0,80.0,500.0
67799030,1.0,0.0,,0.0,40.0,600.0
65434006,1.0,0.0,,1.0,48.0,700.0
68097014,1.0,1.0,1.0,0.0,48.0,1500.0
67032080,1.0,0.0,,1.0,30.0,800.0
68449029,1.0,0.0,,1.0,45.0,650.0
68302039,1.0,0.0,,0.0,30.0,99999.0
66922002,1.0,1.0,1.0,0.0,50.0,800.0
65240004,1.0,0.0,,,,
64347013,1.0,1.0,1.0,,,
65988003,1.0,0.0,,,,
65461011,0.0,,,,,
68402023,1.0,0.0,,1.0,55.0,700.0
65987005,1.0,0.0,,,,
65042028,1.0,1.0,1.0,1.0,50.0,750.0
67703030,1.0,1.0,1.0,0.0,60.0,450.0
65461004,1.0,1.0,1.0,1.0,60.0,660.0
64356028,1.0,0.0,,,,
65294040,1.0,1.0,1.0,1.0,48.0,1350.0
64260035,1.0,0.0,,,,
68119016,1.0,1.0,0.0,1.0,84.0,720.0
65481009,1.0,1.0,0.0,1.0,42.0,700.0
67032059,1.0,0.0,,,,
62617023,1.0,0.0,,,,
67032007,1.0,0.0,,1.0,60.0,1300.0
64431039,1.0,1.0,1.0,1.0,52.0,1000.0
64067047,1.0,0.0,,,,
65687011,1.0,0.0,,1.0,72.0,400.0
67034066,1.0,1.0,1.0,1.0,72.0,2000.0
64296014,1.0,1.0,0.0,1.0,56.0,800.0
64431049,1.0,1.0,0.0,,,
67032049,1.0,0.0,,0.0,45.0,300.0
64356040,1.0,1.0,1.0,1.0,60.0,900.0
64356008,1.0,1.0,1.0,1.0,40.0,700.0
67032077,1.0,0.0,,,,
65240077,1.0,0.0,,,,
59026013,1.0,1.0,0.0,1.0,66.0,640.0
65749009,1.0,1.0,1.0,1.0,48.0,800.0
65988012,1.0,1.0,1.0,1.0,77.0,600.0
67573043,1.0,1.0,1.0,1.0,40.0,1200.0
64067022,1.0,0.0,,,,
68232033,1.0,1.0,0.0,0.0,50.0,600.0
68301006,1.0,0.0,,,,
65461027,0.0,,,,,
64283002,1.0,0.0,,1.0,60.0,600.0
65473011,1.0,0.0,,,,
64353033,1.0,0.0,,1.0,60.0,630.0
67573023,1.0,0.0,,,,
67577018,1.0,1.0,1.0,1.0,48.0,800.0
68304053,1.0,0.0,,,,
67289066,1.0,1.0,1.0,1.0,40.0,1500.0
65753022,1.0,0.0,,,,
64337048,1.0,1.0,1.0,1.0,26.0,300.0
64346012,1.0,0.0,,,,
64346007,1.0,0.0,,1.0,45.0,600.0
65687039,1.0,1.0,1.0,1.0,60.0,1230.0
66837022,1.0,1.0,1.0,1.0,48.0,700.0
67577049,1.0,0.0,,,,
68357019,1.0,1.0,1.0,1.0,48.0,900.0
65883025,1.0,1.0,1.0,1.0,40.0,1200.0
68301023,1.0,0.0,,1.0,48.0,250.0
68097020,0.0,,,,,
67289060,1.0,0.0,,,,
64282003,1.0,0.0,,0.0,72.0,700.0
64281012,1.0,1.0,1.0,0.0,54.0,100.0
68386003,1.0,1.0,1.0,1.0,999.0,1000.0
68158075,1.0,0.0,,,,
65461026,1.0,1.0,0.0,0.0,84.0,450.0
64281009,1.0,1.0,1.0,,,
62617017,1.0,0.0,,,,
64283015,1.0,0.0,,1.0,40.0,850.0
64431023,1.0,0.0,,,,
66809025,1.0,0.0,,1.0,48.0,720.0
64244034,1.0,1.0,1.0,1.0,54.0,800.0
60409031,1.0,1.0,1.0,1.0,45.0,1400.0
68441047,1.0,1.0,1.0,,,
67577034,1.0,0.0,,1.0,72.0,600.0
68096017,1.0,1.0,1.0,1.0,65.0,1000.0
66891020,1.0,1.0,1.0,1.0,60.0,800.0
64283031,1.0,1.0,1.0,1.0,45.0,750.0
64345009,1.0,1.0,1.0,1.0,45.0,850.0
64338011,1.0,1.0,0.0,1.0,84.0,1250.0
66382040,1.0,0.0,,1.0,84.0,700.0
67842021,1.0,0.0,,1.0,60.0,99999.0
67786014,1.0,0.0,,,,
67700001,1.0,0.0,,0.0,40.0,150.0
64263019,1.0,0.0,,,,
67032015,1.0,0.0,,1.0,40.0,701.0
67577011,1.0,1.0,0.0,1.0,40.0,1050.0
67845049,1.0,1.0,0.0,1.0,60.0,850.0
66891013,1.0,0.0,,,,
67799002,1.0,1.0,1.0,1.0,45.0,680.0
65461007,1.0,1.0,1.0,1.0,60.0,800.0
65434026,0.0,,,,,
68441009,1.0,0.0,,,,
67289043,1.0,0.0,,,,
65687001,1.0,0.0,,,,
67805023,1.0,1.0,1.0,1.0,50.0,800.0
68097063,1.0,0.0,,0.0,48.0,700.0
67845005,1.0,1.0,1.0,1.0,65.0,800.0
67573046,1.0,1.0,1.0,1.0,40.0,970.0
64297015,1.0,0.0,,,,
66837034,0.0,,,,,
64298010,1.0,1.0,1.0,1.0,50.0,800.0
62617004,1.0,1.0,0.0,0.0,15.0,600.0
65293005,1.0,0.0,,0.0,46.0,450.0
65496005,1.0,1.0,0.0,,,
68232019,1.0,0.0,,1.0,50.0,750.0
66542031,1.0,0.0,,,,
64353014,1.0,0.0,,0.0,60.0,350.0
68096016,1.0,0.0,,,,
67703022,1.0,1.0,1.0,0.0,48.0,700.0
64357040,1.0,1.0,1.0,1.0,60.0,700.0
67032048,1.0,1.0,1.0,1.0,40.0,1578.0
66922023,1.0,1.0,1.0,1.0,50.0,1000.0
67799035,0.0,,,,,
68096033,1.0,0.0,,,,
64336008,1.0,0.0,,,,
67289036,1.0,0.0,,1.0,66.0,700.0
67845011,1.0,1.0,1.0,1.0,48.0,1000.0
64264023,1.0,0.0,,,,
64300001,1.0,1.0,0.0,,,
65358005,1.0,0.0,,,,
67845031,1.0,1.0,1.0,1.0,50.0,687.0
60929014,1.0,1.0,1.0,1.0,49.0,1260.0
65480019,1.0,1.0,0.0,1.0,60.0,900.0
66264025,1.0,1.0,1.0,0.0,40.0,1200.0
64262038,1.0,0.0,,0.0,45.0,315.0
68232026,1.0,1.0,1.0,1.0,40.0,800.0
64262022,1.0,0.0,,,,
66809041,1.0,0.0,,1.0,999.0,1400.0
65986028,1.0,0.0,,0.0,48.0,550.0
65481011,1.0,1.0,1.0,1.0,40.0,1500.0
64343006,1.0,0.0,,,,
68158058,1.0,1.0,1.0,1.0,30.0,1050.0
67034001,1.0,0.0,,,,
65211002,1.0,0.0,,1.0,50.0,800.0
64364021,0.0,,,,,
65984005,1.0,1.0,0.0,0.0,60.0,500.0
65459020,1.0,0.0,,1.0,70.0,700.0
65883011,1.0,0.0,,0.0,84.0,400.0
65294001,1.0,0.0,,,,
68402011,1.0,1.0,1.0,1.0,72.0,650.0
60409018,1.0,1.0,1.0,1.0,40.0,1000.0
64300003,1.0,0.0,,1.0,84.0,850.0
65984015,1.0,0.0,,,,
65358135,1.0,0.0,,0.0,40.0,110.0
65240049,1.0,1.0,1.0,1.0,48.0,750.0
66922037,1.0,0.0,,,,
64392003,1.0,1.0,1.0,1.0,48.0,850.0
64343012,1.0,0.0,,1.0,45.0,600.0
68402038,1.0,0.0,,0.0,60.0,350.0
64209018,1.0,1.0,1.0,1.0,48.0,720.0
68441044,0.0,,,,,
64431010,1.0,0.0,,,,
66922043,1.0,0.0,,1.0,45.0,1250.0
67573033,1.0,0.0,,1.0,60.0,1200.0
64338013,1.0,1.0,1.0,1.0,70.0,900.0
68441017,1.0,1.0,1.0,1.0,65.0,1200.0
65749035,1.0,1.0,1.0,1.0,40.0,1000.0
66809029,1.0,0.0,,,,
67826022,1.0,0.0,,1.0,77.0,99999.0
65294015,1.0,0.0,,1.0,60.0,1000.0
68158010,1.0,0.0,,1.0,63.0,700.0
67799018,1.0,0.0,,1.0,54.0,1400.0
67289003,1.0,99.0,0.0,1.0,30.0,9000.0
67460006,1.0,1.0,1.0,1.0,60.0,1200.0
67826042,1.0,0.0,,1.0,48.0,900.0
68096031,1.0,0.0,,1.0,54.0,1000.0
64260004,1.0,1.0,1.0,1.0,30.0,800.0
66086031,1.0,0.0,,99.0,40.0,650.0
65493047,1.0,0.0,,1.0,45.0,860.0
64282037,1.0,0.0,,1.0,72.0,600.0
64295002,1.0,0.0,,1.0,70.0,703.0
65686039,1.0,0.0,,0.0,50.0,575.0
67460028,0.0,,,,,
68097056,1.0,1.0,0.0,1.0,56.0,10.0
62617013,1.0,0.0,,0.0,40.0,400.0
67289034,1.0,0.0,,,,
64282009,1.0,0.0,,,,
68097051,1.0,1.0,1.0,1.0,40.0,1000.0
60929017,1.0,1.0,1.0,1.0,40.0,1700.0
65043040,1.0,0.0,,0.0,72.0,500.0
64300006,1.0,1.0,0.0,1.0,72.0,99999.0
67289054,1.0,1.0,1.0,1.0,40.0,1750.0
67032021,1.0,1.0,0.0,,,
67034045,1.0,0.0,,0.0,60.0,300.0
64281007,1.0,1.0,1.0,1.0,50.0,750.0
68158008,0.0,,,,,
66922044,1.0,0.0,,1.0,48.0,900.0
65988019,1.0,0.0,,0.0,48.0,650.0
67842049,1.0,1.0,1.0,0.0,60.0,950.0
67032070,1.0,1.0,1.0,1.0,54.0,750.0
67703021,1.0,1.0,1.0,1.0,30.0,600.0
65240102,1.0,1.0,1.0,1.0,56.0,700.0
67577030,1.0,1.0,1.0,1.0,66.0,660.0
68158073,1.0,0.0,,,,
64343009,1.0,1.0,1.0,1.0,45.0,700.0
68405049,1.0,0.0,,1.0,60.0,850.0
64264011,1.0,1.0,1.0,1.0,60.0,710.0
67683049,1.0,0.0,,1.0,20.0,800.0
64068042,1.0,0.0,,0.0,48.0,1500.0
64346038,1.0,1.0,1.0,99.0,999.0,99999.0
65987033,1.0,1.0,1.0,1.0,48.0,658.0
65687010,1.0,1.0,1.0,1.0,60.0,1200.0
65042049,1.0,1.0,1.0,1.0,54.0,713.0
68444031,1.0,0.0,,0.0,56.0,900.0
67289061,1.0,1.0,1.0,1.0,48.0,650.0
64247032,1.0,1.0,1.0,1.0,25.0,700.0
67032029,1.0,1.0,1.0,1.0,48.0,1000.0
68096037,1.0,1.0,1.0,1.0,65.0,900.0
64068034,1.0,0.0,,,,
65753024,1.0,1.0,1.0,1.0,50.0,1200.0
65882029,1.0,0.0,,,,
66891036,1.0,0.0,,,,
59026037,1.0,0.0,,0.0,40.0,300.0
68449024,0.0,,,,,
68158068,1.0,0.0,,,,
66922067,1.0,1.0,1.0,1.0,45.0,1000.0
65476042,1.0,0.0,,1.0,70.0,1300.0
64067007,1.0,1.0,1.0,0.0,60.0,400.0
65987010,1.0,0.0,,,,
67288026,1.0,1.0,1.0,1.0,45.0,2500.0
64336007,1.0,0.0,,0.0,60.0,400.0
65984087,1.0,1.0,1.0,0.0,48.0,240.0
67288024,1.0,0.0,,,,
65687009,1.0,1.0,1.0,,,
65461020,1.0,1.0,1.0,1.0,85.0,1500.0
65358020,1.0,0.0,,,,
64373025,1.0,0.0,,1.0,54.0,700.0
66809017,1.0,0.0,,1.0,48.0,700.0
64364014,1.0,0.0,,0.0,80.0,300.0
68158067,0.0,,,,,
64343001,1.0,0.0,,1.0,48.0,630.0
68097012,1.0,1.0,1.0,1.0,54.0,1000.0
67799033,1.0,1.0,1.0,0.0,65.0,65.0
64357021,1.0,1.0,1.0,1.0,48.0,710.0
64347016,1.0,0.0,,,,
64284006,1.0,0.0,,,,
65358196,1.0,0.0,,,,
65232010,1.0,1.0,1.0,0.0,60.0,1000.0
64209037,1.0,1.0,1.0,,,
65358038,1.0,0.0,,,,
67845038,1.0,1.0,1.0,1.0,55.0,2000.0
66922049,1.0,0.0,,1.0,48.0,650.0
64338003,1.0,0.0,,1.0,50.0,650.0
64353015,1.0,0.0,,,,
65882034,1.0,0.0,,,,
64174007,1.0,1.0,1.0,1.0,45.0,1060.0
68405050,0.0,,,,,
68386049,1.0,0.0,,1.0,48.0,650.0
68233039,1.0,1.0,0.0,1.0,48.0,700.0
67289016,1.0,0.0,,,,
64373032,0.0,,,,,
68302002,1.0,0.0,,0.0,60.0,250.0
64262044,1.0,0.0,,,,
68158053,1.0,0.0,,1.0,80.0,650.0
59026010,1.0,1.0,1.0,0.0,48.0,400.0
64283037,1.0,0.0,,,,
64361005,1.0,0.0,,,,
64262045,1.0,0.0,,,,
65043004,0.0,,,,,
65686030,0.0,,,,,
65358073,1.0,0.0,,1.0,50.0,800.0
67289069,1.0,1.0,1.0,0.0,66.0,900.0
68119027,1.0,1.0,0.0,1.0,40.0,1000.0
65987032,1.0,0.0,,,,
66809049,1.0,1.0,1.0,1.0,63.0,670.0
65211030,1.0,0.0,,,,
67032055,1.0,0.0,,0.0,60.0,2000.0
66922001,1.0,1.0,1.0,1.0,40.0,1700.0
68158042,1.0,0.0,,1.0,105.0,650.0
67683042,1.0,0.0,,0.0,52.0,650.0
64298019,1.0,1.0,1.0,1.0,48.0,1000.0
65687029,1.0,1.0,1.0,1.0,45.0,600.0
65687008,0.0,,,,,
68357016,1.0,1.0,1.0,1.0,56.0,850.0
67407009,1.0,0.0,,,,
68301028,1.0,0.0,,0.0,999.0,99999.0
68158032,1.0,1.0,1.0,,,
65434027,1.0,1.0,1.0,0.0,72.0,750.0
67034003,1.0,0.0,,,,
68158066,0.0,,,,,
64209013,1.0,1.0,1.0,1.0,60.0,750.0
66922059,1.0,1.0,1.0,1.0,36.0,2500.0
67703009,1.0,0.0,,0.0,45.0,250.0
65358174,1.0,0.0,,,,
67803010,1.0,0.0,,1.0,60.0,3000.0
64263038,1.0,0.0,,,,
65436021,1.0,1.0,0.0,0.0,60.0,350.0
66382037,1.0,1.0,1.0,1.0,48.0,1000.0
64236017,1.0,1.0,0.0,1.0,72.0,1000.0
67579021,1.0,1.0,1.0,1.0,60.0,850.0
68402002,1.0,0.0,,,,
64336004,1.0,0.0,,0.0,20.0,400.0
64330005,1.0,1.0,1.0,1.0,63.0,900.0
68402032,1.0,0.0,,,,
64358012,1.0,1.0,0.0,1.0,60.0,660.0
64392001,1.0,0.0,,0.0,70.0,660.0
60409051,1.0,1.0,1.0,1.0,40.0,1200.0
67826031,1.0,1.0,1.0,1.0,40.0,1100.0
68119022,1.0,1.0,0.0,0.0,48.0,300.0
66382028,0.0,,,,,
64358026,1.0,1.0,1.0,1.0,45.0,700.0
65434033,1.0,1.0,1.0,1.0,40.0,1200.0
67805009,1.0,1.0,0.0,1.0,60.0,1000.0
65883021,1.0,1.0,1.0,1.0,48.0,700.0
65358153,0.0,,,,,
65294037,1.0,0.0,,,,
64330034,1.0,0.0,,0.0,60.0,450.0
66542014,1.0,1.0,1.0,1.0,48.0,99999.0
65043046,1.0,0.0,,,,
64281035,0.0,,,,,
65481027,1.0,1.0,1.0,1.0,70.0,1200.0
65240027,1.0,0.0,,,,
68097034,1.0,0.0,,1.0,50.0,710.0
59026014,1.0,0.0,,0.0,40.0,200.0
64273010,1.0,0.0,,,,
68405038,1.0,0.0,,,,
64264006,0.0,,,,,
65043038,1.0,0.0,,1.0,60.0,930.0
67289031,1.0,0.0,,,,
64337001,1.0,0.0,,,,
66303010,1.0,1.0,1.0,1.0,40.0,1500.0
66922045,0.0,,,,,
64284026,1.0,1.0,1.0,1.0,60.0,650.0
64186011,1.0,1.0,1.0,1.0,48.0,1250.0
66264016,1.0,0.0,,0.0,70.0,650.0
67842004,1.0,1.0,1.0,1.0,45.0,1500.0
65984091,1.0,0.0,,,,
67573042,1.0,1.0,1.0,1.0,45.0,1500.0
65240039,1.0,1.0,1.0,1.0,44.0,750.0
66837010,1.0,0.0,,1.0,56.0,620.0
60929015,1.0,1.0,1.0,1.0,45.0,700.0
64262011,1.0,0.0,,,,
67460001,1.0,0.0,,1.0,50.0,750.0
64264038,1.0,0.0,,,,
59026022,0.0,,,,,
68158025,1.0,0.0,,,,
62617019,1.0,0.0,,0.0,60.0,700.0
65358093,1.0,0.0,,,,
64361019,0.0,,,,,
64361004,1.0,1.0,1.0,1.0,999.0,800.0
65240108,1.0,0.0,,0.0,14.0,300.0
67289015,1.0,1.0,1.0,1.0,45.0,850.0
67407007,1.0,0.0,,0.0,76.0,500.0
67032025,1.0,0.0,,,,
68232002,1.0,1.0,0.0,,,
68158044,1.0,1.0,0.0,0.0,90.0,1500.0
67842016,0.0,,,,,
67805012,1.0,0.0,,1.0,999.0,450.0
64298029,1.0,1.0,1.0,1.0,48.0,1200.0
64358020,1.0,1.0,1.0,1.0,12.0,600.0
64338036,1.0,1.0,1.0,1.0,60.0,630.0
64431047,1.0,0.0,,1.0,48.0,1000.0
65042045,1.0,1.0,1.0,1.0,70.0,1000.0
66086037,0.0,,,,,
66451002,1.0,1.0,1.0,1.0,50.0,750.0
68386021,1.0,1.0,1.0,1.0,72.0,99999.0
66086021,1.0,0.0,,,,
67786028,1.0,1.0,1.0,0.0,100.0,2500.0
64431052,1.0,0.0,,0.0,36.0,1000.0
68302030,1.0,0.0,,1.0,60.0,280.0
64281014,1.0,0.0,,1.0,60.0,800.0
65240010,1.0,1.0,0.0,1.0,45.0,600.0
68357048,1.0,1.0,1.0,0.0,55.0,500.0
68096023,1.0,0.0,,,,
66451015,1.0,1.0,1.0,0.0,40.0,400.0
65042001,1.0,0.0,,1.0,40.0,800.0
65211019,1.0,0.0,,,,
65043022,1.0,0.0,,1.0,20.0,350.0
65434011,0.0,,,,,
64284019,1.0,0.0,,0.0,80.0,600.0
64356006,1.0,1.0,1.0,99.0,45.0,99999.0
64353037,1.0,1.0,1.0,1.0,30.0,800.0
68302008,1.0,1.0,1.0,1.0,30.0,800.0
65984004,1.0,0.0,,0.0,40.0,600.0
67703006,1.0,1.0,1.0,1.0,48.0,1100.0
67700040,1.0,0.0,,1.0,48.0,950.0
67034044,1.0,99.0,1.0,1.0,72.0,860.0
64273005,1.0,0.0,,1.0,56.0,700.0
63066048,1.0,0.0,,1.0,30.0,450.0
68449025,1.0,0.0,,,,
67843027,1.0,1.0,1.0,1.0,60.0,1000.0
67573039,1.0,1.0,1.0,1.0,55.0,1200.0
65211011,0.0,,,,,
67700036,1.0,1.0,1.0,1.0,60.0,800.0
64346017,1.0,0.0,,1.0,50.0,750.0
68097033,1.0,0.0,,1.0,50.0,650.0
67826035,1.0,0.0,,0.0,78.0,1500.0
64273013,1.0,0.0,,,,
66809002,1.0,0.0,,0.0,72.0,350.0
65497027,1.0,1.0,1.0,1.0,48.0,1100.0
65358042,1.0,0.0,,,,
64283028,1.0,0.0,,1.0,60.0,750.0
68304059,1.0,0.0,,0.0,45.0,280.0
67288031,1.0,0.0,,1.0,45.0,380.0
64262021,1.0,0.0,,,,
64068027,1.0,1.0,1.0,1.0,48.0,600.0
64248031,1.0,1.0,1.0,1.0,60.0,700.0
65436010,1.0,1.0,0.0,1.0,50.0,100.0
64329014,1.0,0.0,,1.0,40.0,700.0
64358029,1.0,0.0,,0.0,54.0,300.0
67032035,1.0,0.0,,,,
65179029,1.0,1.0,1.0,0.0,40.0,99999.0
64354032,1.0,1.0,1.0,1.0,60.0,600.0
60983025,1.0,0.0,,0.0,72.0,1100.0
65493006,1.0,0.0,,0.0,50.0,650.0
64344031,1.0,1.0,1.0,1.0,40.0,700.0
65232004,1.0,1.0,1.0,1.0,40.0,1000.0
66837018,1.0,1.0,1.0,1.0,48.0,700.0
65984090,1.0,0.0,,,,
68402033,1.0,0.0,,1.0,45.0,15.0
64356002,1.0,0.0,,0.0,72.0,700.0
67460044,1.0,0.0,,1.0,40.0,700.0
65240051,1.0,1.0,1.0,1.0,72.0,720.0
66837011,1.0,1.0,1.0,1.0,40.0,990.0
65293012,1.0,0.0,,1.0,50.0,800.0
67579007,1.0,1.0,1.0,1.0,72.0,700.0
66922014,1.0,1.0,1.0,1.0,50.0,1200.0
65240090,1.0,0.0,,1.0,50.0,400.0
65749032,1.0,0.0,,,,
68402049,1.0,0.0,,1.0,50.0,600.0
67703010,1.0,0.0,,,,
68158002,1.0,0.0,,0.0,66.0,600.0
65473015,0.0,,,,,
64263002,1.0,0.0,,,,
64336018,1.0,0.0,,0.0,60.0,99999.0
64343016,1.0,0.0,,,,
64244026,1.0,0.0,,1.0,20.0,1000.0
65043003,1.0,1.0,1.0,1.0,40.0,1060.0
65987031,1.0,0.0,,,,
64298013,1.0,1.0,1.0,1.0,60.0,700.0
65476034,1.0,1.0,1.0,1.0,60.0,750.0
64186008,1.0,1.0,1.0,1.0,60.0,750.0
67577016,1.0,1.0,1.0,1.0,60.0,800.0
64264015,1.0,1.0,1.0,0.0,48.0,700.0
67034076,1.0,1.0,1.0,1.0,66.0,800.0
64344005,1.0,1.0,1.0,1.0,50.0,700.0
67034042,1.0,1.0,1.0,1.0,45.0,850.0
64283038,1.0,1.0,1.0,0.0,50.0,300.0
59026028,1.0,1.0,1.0,1.0,36.0,750.0
66086046,1.0,0.0,,1.0,40.0,580.0
67577035,1.0,1.0,1.0,1.0,60.0,1200.0
64431022,1.0,1.0,1.0,1.0,60.0,960.0
64283024,1.0,0.0,,,,
64295018,1.0,0.0,,0.0,60.0,600.0
67845006,1.0,1.0,1.0,0.0,120.0,2500.0
67289048,1.0,0.0,,1.0,48.0,670.0
64372020,1.0,1.0,1.0,1.0,48.0,700.0
68441034,1.0,0.0,,,,
65211018,1.0,0.0,,1.0,48.0,700.0
67034080,1.0,0.0,,1.0,28.0,750.0
64067025,1.0,0.0,,,,
66891010,1.0,0.0,,0.0,22.0,99999.0
67805001,0.0,,,,,
65358039,1.0,0.0,,0.0,66.0,400.0
64346009,1.0,0.0,,,,
67703014,1.0,0.0,,0.0,40.0,900.0
64372005,0.0,,,,,
65358031,1.0,0.0,,1.0,72.0,400.0
64174010,1.0,1.0,0.0,,,
68304058,1.0,0.0,,1.0,45.0,500.0
68444048,0.0,,,,,
68441029,1.0,0.0,,,,
64357099,1.0,1.0,1.0,1.0,66.0,700.0
68441016,1.0,0.0,,,,
67786011,0.0,,,,,
60409037,1.0,0.0,,1.0,30.0,800.0
67799003,1.0,0.0,,1.0,50.0,800.0
66837020,1.0,1.0,1.0,0.0,50.0,700.0
65984101,1.0,0.0,,1.0,48.0,650.0
64247029,0.0,,,,,
64337046,1.0,0.0,,,,
64260008,1.0,1.0,0.0,0.0,28.0,300.0
64186036,0.0,,,,,
67289078,1.0,0.0,,,,
67573047,1.0,1.0,1.0,1.0,50.0,700.0
65476030,1.0,1.0,1.0,1.0,54.0,950.0
65476002,1.0,1.0,0.0,1.0,25.0,500.0
60929002,1.0,0.0,,,,
66891011,1.0,1.0,1.0,1.0,40.0,2500.0
68097016,1.0,0.0,,,,
64297017,1.0,1.0,1.0,1.0,40.0,1200.0
65211026,1.0,0.0,,0.0,48.0,700.0
67803047,1.0,0.0,,,,
68096009,1.0,0.0,,0.0,60.0,1000.0
65753007,1.0,1.0,1.0,1.0,50.0,660.0
65481022,1.0,0.0,,0.0,60.0,500.0
64067011,1.0,0.0,,,,
64343010,1.0,0.0,,1.0,55.0,1000.0
64345003,1.0,1.0,0.0,1.0,42.0,600.0
63066017,1.0,0.0,,1.0,72.0,2000.0
65882003,1.0,1.0,1.0,1.0,60.0,660.0
64337030,1.0,1.0,1.0,0.0,72.0,500.0
68357038,1.0,0.0,,,,
63066031,1.0,1.0,1.0,1.0,45.0,1750.0
